cafe_name,review_content,review_stars
Nina Cafe,Only in town for one night & wanted a snack away from hotel. Had some beers & fresh Lemon juice plus sandwiches. All good quality & service very good,4
Nina Cafe,Nina Cafe is situated in the Neve Tzedek area. It's an awesome area and I loved going to Nina Cafe. The food was great - I had breakfast and lunch there and the food quality and service was excellent. Probably the best coffee that I had in Tel Aviv. Special mention to Dave who always made us feel welcome.,5
Nina Cafe,"great menu at reasonable prices. Atmosphere is also excellent -- very French/European. Many locals and tourists alike come here just for the drinks, views, and relaxation, internet too",5
Nina Cafe,"Nina is made up of couple small rooms and you can eat outside on the narrow pavement. We had Nina's breakfast which was tasty and came with fresh bread, cheese, tuna and tomatoe paste. Service was laid back which is in keeping with the area.",4
Nina Cafe,"I have Saturday at this cafe for more than 10 years and I have never had a bad coffee. It is always just perfect. The Sunday is usually shining, there is an international crowd, and the neighborhood had grown and improved all around it. Great neighborhood of Neve Zedek in Tel Aviv.",5
Lehamim Bakery,"I had lunch with a friend. I had a really good soup and an excellent mini fruit tart. The service was friendly, helpful and welcoming.",4
Lehamim Bakery,"Uri Shaft, the owner is a well known cheff in Israel. This restaurant gives him the opportunity to show what he is capable of. Good food for price too high.",4
Lehamim Bakery,"I have never seen a bakery with so much choice! Freshly baked, decent coffee (maybe average to fair if you're a coffee snob), but the ambiance of the bakery is welcoming and relaxing. I'm certain that if you're looking for a great bakery/coffee experience then this is the space. I'll be back daily!",4
Lehamim Bakery,"After a 30 minute walk across Tel Aviv I thought that I may be disappointed and wondered if it would be worth it. How wrong I was! After passing through the shop with a wonderful array of breads, cakes, quiches and salads, we sat in the restaurant over looking a large newly formed piazza among old buildings and new skyscrapers....
More ",5
Lehamim Bakery,We love Lechamim and were delighted to have them cater our son's Bar Mitzvah Kiddush Luncheon at synagogue. Variety was exceptional. Service was impeccable! Highly recommended!,5
Lehamim Bakery,"have been there the 1st time with my wife, that promised me they have one of the best burekas around, and they have amazing breads, and other baked stuff. they have now another brunch in Tel Aviv, that is closer to home than the original one, and we keep going now more often, as it is close by",5
Lehamim Bakery,"This bakery is a must, unique desserts and bakery served. Huge verity. Perfect coffe. Don't miss it if you are around.",5
Lehamim Bakery,"I curse these guys every time i walk by because its so damn good that i cant resist the smells and go in to treat myself. From quiches through cookies to bread and some amazing cakes - these guys are pumping these gluttenous treats and its just so damn good.... Prices are expensive relatively to any other bakery but truth...
More ",5
Lehamim Bakery,"Awesome, tasty, moist, sourdough rye bread... Plus much more. Service was attentive & friendly. I had the rye omelet sandwich & would definitely have it again.",5
Lehamim Bakery,"Friendly service, Very good quality food, Excellent bakery. Nice ambient. Small but recommendable. Im a central place of Tel Aviv. Excellent parking place although expensive,",5
Lehamim Bakery,"Big variety of kind of pastries.very tasty. A bit expensive, but really worth to try! and the bread is amazing as well.",4
Lehamim Bakery,"Had lunch here. A good selection of salads, a few quiches and a few tostim (toasted sandwiches). Had the toast with cheese and tomatoes - basically a good grilled cheese sandwich, wih a nice green salad. Wife had soup, which she liked",4
Lehamim Bakery,"Well, after 15 years of Friday morning dates, I think I may honestly say - this is our favorite spot. Great coffee, sandwiches, cakes, breads...heaven. Pure one if you ask me.",5
Lehamim Bakery,"This bakery in the Carmel market is hard to find but worth the effort. They have the best challah, whole wheat breads, plum cake and raspberry cookies.",5
Lehamim Bakery,"Excellent ambiance--downtown hipster mood, large selection. Unfortunately Lehamim sells a lot of insipid. Both bread and pastries taste like what you'd find wrapped in plastic on a supermarket shelf. I didn't finish anything I bought except an onion quiche, which was very good. An extra point for 24/6 availability.",3
Lehamim Bakery,"Best breads in the entire city (branches in the Carmel wet market and in Tel Aviv Port's market) and before closing, the 2nd loaf is discounted. Best poppy seed hamantaschen at Purim time. Had leek quiche and Tunisian sandwich recently and both were excellent (restaurant on Hashmonaim St. open 24/7 except Shabbat and holidays).",5
Lehamim Bakery,"One of the best pastries in Tel Aviv. Everything is so delicious, the breads, the cakes, the sweets, the salines, the salades, the kishes. Even the coffee is tasety. Highly recommended.",5
Lehamim Bakery,"Lehamim Bakery had always been a favourite, even more so after I met my niece working behind the counter, but that was over ten years ago, and now is now... After a long work meeting, we decided to check it up for lunch. My friend, a vegan, ordered a salad, and I ordered a Mediterrenan Quiche. Service was a tad...
More ",5
Lehamim Bakery,"Many bakeries in tel aviv, but this is definitely on of the best. I'm buying my breads only from there, so I pretty much visiting every other week. Great selection of breads, all types of flower, great patisseries. Not the place for people who are week and can't stand the temptation of fresh bread and patisserie (like I do).",5
Lehamim Bakery,"Maybe the best place in Tel Aviv to buy specialty breads and other bakery products. recently they've opened a restaurant at the back, watching soon to bee a nice square between Hashmonaim and Arba'a Streets. We Ate the breakfast (priced at about 80's Nis) and it's great! more than enough for two people and although not cheap contained huge variety...
More ",5
Lehamim Bakery,"First things first -- this is a fantastic bakery. They have such a great variety -- of savory and sweet treats. Just a delight, massive challenge for the waistline. You can almost pass out from the heavenly scents of baked goods... That said, I was recently here with a friend for breakfast, and, well...I wouldn't return for that purpose. From...
More ",5
